15.476190476190457,0.0,0.0
31.11111111111106,0.0,0.0
83.33333333333292,0.0,0.0
12.333333333333325,0.0,0.0
5.1150895140665025,0.0,0.0
0.0,17.989417989417973,0.0
0.0,19.84126984126982,0.0
0.0,18.131868131868107,0.0
0.0,6.560846560846558,0.0
0.0,22.222222222222236,0.0
0.0,9.307359307359313,0.0
0.0,18.452380952380924,0.0
0.0,6.1904761904761925,0.0
0.0,22.22222222222225,0.0
0.0,7.037037037037042,0.0
0.0,6.232492997198882,0.0
0.0,7.987711213517667,0.0
0.0,4.122965641952984,0.0
0.0,9.808612440191384,0.0
0.0,5.333333333333339,0.0
0.0,0.0,5.1794871794871815
0.0,0.0,18.131868131868142
0.0,0.0,7.333333333333335
0.0,0.0,10.666666666666668
0.0,0.0,9.263157894736844
0.0,0.0,4.922779922779927
0.0,2.958705832269051,0.0
0.0,0.0,6.90476190476191
0.0,0.0,5.34188034188034
0.0,0.0,2.853287063813379
0.0,0.0,6.5591397849462325
0.0,0.0,9.892473118279575
0.0,0.0,9.263157894736846
0.0,0.0,17.989417989418
0.0,0.0,7.549857549857554
